date,open,high,low,close,volume,Name
11-01-2018,27.58,27.99,27.16,27.43,8984307,BSX
11-01-2018,54.56,55.99,54.52,55.91,1191482,BWA
11-01-2018,124.91,125.15,123.73,123.86,447865,BXP
11-01-2018,36.9,36.95,36.5769,36.76,2705010,CAG
11-01-2018,68.19,69.17,67.78,69.11,2566015,CAH
11-01-2018,166.9,169.53,165.64,169.2,4198990,CAT
11-01-2018,33.63,33.82,33.35,33.82,1515186,CA
11-01-2018,44.41,45.165,44.25,45.12,1090314,CBG
11-01-2018,132.41,133.31,131.86,132.19,1082999,CBOE
11-01-2018,56.85,57.89,56.83,57.78,3483080,CBS
11-01-2018,145.23,145.88,143.85,144.5,1428613,CB
11-01-2018,104.95,105.19,102.6,103.69,4380675,CCI
11-01-2018,68.83,69.14,68.15,68.8,2632409,CCL
11-01-2018,44.9,45.14,44.77,44.87,1173224,CDNS
11-01-2018,105.62,105.83,104.34,104.58,7010835,CELG
11-01-2018,72.25,73.43,72.2,72.64,1501019,CERN
11-01-2018,45.06,45.305,44.63,45.3,3292518,CFG
11-01-2018,42.47,43.72,42.37,43.72,2639877,CF
11-01-2018,49.72,49.9,49.25,49.37,1666434,CHD
11-01-2018,4.04,4.26,4.01,4.19,55791513,CHK
11-01-2018,91.69,94.005,91.68,93.92,1060314,CHRW
11-01-2018,350.28,356.19,348.32,355.27,1191089,CHTR
11-01-2018,72.29,72.965,72.18,72.77,551019,CINF
11-01-2018,208.09,211.36,207.51,210.89,1196826,CI
11-01-2018,144.1,144.58,141.85,141.99,1192244,CLX
11-01-2018,74.96,74.99,74.38,74.55,2007355,CL
11-01-2018,91.86,92.53,91.57,92.52,2038522,CMA
11-01-2018,41.2,42.67,41.14,42.6,36703666,CMCSA
11-01-2018,153.09,153.345,151.515,152.81,1056143,CME
11-01-2018,322.61,328.19,320.5,325.5,813572,CMG
11-01-2018,181.24,184.51,180.65,183.9,1217415,CMI
11-01-2018,44.98,45.15,44.27,44.39,2816613,CMS
11-01-2018,106.09,106.8,105.68,106.78,624849,CNC
11-01-2018,27.33,27.62,27.22,27.43,3610034,CNP
11-01-2018,103.49,104.46,102.9,104.42,2177735,COF
11-01-2018,28.19,28.91,28,28.4,6340114,COG
11-01-2018,138,138.1,137.18,137.79,1477349,COL
11-01-2018,230.28,231.23,227.68,228.64,660263,COO
11-01-2018,58.17,59.48,57.54,59.18,7341782,COP
11-01-2018,185.43,190.67,185.03,189.38,4678618,COST
11-01-2018,20.56,20.69,20.37,20.52,3170640,COTY
11-01-2018,45.93,46.13,45.65,45.75,1562212,CPB
11-01-2018,109,109.4,108.67,109.1,3668120,CRM
11-01-2018,40.14,40.21,39.75,40.1,21685577,CSCO
11-01-2018,31.64,32.145,31.54,32.11,1050301,CSRA
11-01-2018,58.62,58.98,58.45,58.69,5460740,CSX
11-01-2018,160.3,162.24,159.85,162.05,529892,CTAS
11-01-2018,17.49,17.77,17.31,17.47,10567962,CTL
11-01-2018,73.98,74.2,73.62,74.01,3981285,CTSH
11-01-2018,89.85,90.37,88.86,89.81,2523609,CTXS
11-01-2018,78.01,79.06,77.68,79.02,7158159,CVS
11-01-2018,128.92,133.32,128.76,132.57,11641292,CVX
11-01-2018,155.48,159.52,154.41,157.86,1415974,CXO
11-01-2018,75.98,76.02,75.14,75.56,15459949,C
11-01-2018,57.1,59.2,56.26,58.52,25935290,DAL
11-01-2018,165.13,167.55,163.77,167.46,1958155,DE
11-01-2018,79.75,80.38,79.435,80.36,1951080,DFS
11-01-2018,100.69,101.11,100.67,101.02,780048,DGX
11-01-2018,94.66,98.33,94.6,98.19,3279188,DG
11-01-2018,51.45,52.29,51.31,52.04,4170686,DHI
11-01-2018,98.49,98.695,97.7805,98.59,2026343,DHR
11-01-2018,22.94,24.05,22.86,24.01,7532609,DISCA
11-01-2018,21.76,22.78,21.74,22.71,4482920,DISCK
11-01-2018,48.42,49.35,48.27,49.25,1792058,DISH
11-01-2018,110.25,111.08,109.51,110.99,6426959,DIS
11-01-2018,109.84,109.99,107.23,107.94,1714596,DLR
11-01-2018,109.66,111.69,109.18,111.35,2063706,DLTR
11-01-2018,103.18,103.73,102.57,103.51,762773,DOV
11-01-2018,95.61,96.16,95.3801,95.64,950889,DPS
11-01-2018,25.87,25.96,25.6,25.63,1803533,DRE
11-01-2018,97.05,97.95,96.86,97.6,1277549,DRI
11-01-2018,104.71,105.11,103.68,103.93,944149,DTE
11-01-2018,79.51,80.14,79,79.28,4087206,DUK
11-01-2018,78.25,80.71,78.25,80.03,2360604,DVA
11-01-2018,42.62,43.5599,42.25,43.07,6856908,DVN
11-01-2018,74.4,75.23,74.21,75.22,5956914,DWDP
11-01-2018,101.52,101.75,100.66,101.09,1281562,DXC
11-01-2018,76.59,76.9,75.95,76.21,3545893,D
11-01-2018,112.56,113,111.7,112,2788765,EA
11-01-2018,37.84,37.94,37.46,37.81,11090524,EBAY
11-01-2018,135.28,137.06,135.11,137.03,1563354,ECL
11-01-2018,81.04,81.28,80.08,80.39,1514329,ED
11-01-2018,121.31,122.0995,120.9,121.49,1078882,EFX
11-01-2018,63.17,63.42,62,62.32,2945423,EIX
11-01-2018,130.59,130.87,128.75,129.09,1250244,EL
11-01-2018,97.8,97.94,97.19,97.5,1182564,EMN
11-01-2018,72.88,73.9,72.46,73.88,2917413,EMR
11-01-2018,112.79,115.72,112.46,115.14,3828104,EOG
11-01-2018,443,452.28,435.04,435.39,606450,EQIX
11-01-2018,61.78,62.05,60.89,60.96,1677739,EQR
11-01-2018,58.53,59.16,58.17,58.7,5637409,EQT
11-01-2018,80.44,81.04,79.88,80.09,5054128,ESRX
11-01-2018,232.71,234.26,231.48,232.44,359047,ESS
11-01-2018,61.14,61.53,60.99,61.52,1822444,ES
11-01-2018,53,53.145,52.28,52.96,1519676,ETFC
11-01-2018,82.66,83.99,82.33,83.99,1897871,ETN
11-01-2018,79.28,79.9,78.955,79.17,1483632,ETR
11-01-2018,35.29,36.84,35.27,35.85,2236132,EVHC
11-01-2018,118.56,120,117.3701,119.99,1053987,EW
11-01-2018,38.22,38.74,38.05,38.41,7431905,EXC
11-01-2018,65.66,66.43,65.5,66.39,1123151,EXPD
11-01-2018,130.01,131.23,128.34,129.41,2483382,EXPE
11-01-2018,82.38,83.16,82.135,82.25,838393,EXR
11-01-2018,54.52,55.14,54.32,55.09,2109563,FAST
11-01-2018,69.36,69.78,68.54,69.78,672675,FBHS
11-01-2018,188.4,188.4,187.38,187.77,9588587,FB
11-01-2018,19.64,19.94,19.37,19.88,21236145,FCX
11-01-2018,268.5,271.2,267.625,271.19,1652140,FDX
11-01-2018,29.83,30.36,29.75,30.24,5618445,FE
11-01-2018,138.9,140.5,138.7,139.77,433143,FFIV
11-01-2018,136.88,137.91,136.38,137.83,789830,FISV
11-01-2018,97.33,97.8,97.06,97.78,1239274,FIS
11-01-2018,31.68,31.9,31.535,31.86,4566188,FITB
11-01-2018,49.75,50.28,49.65,50.26,647410,FLIR
11-01-2018,54.19,56.19,54.14,56.15,1691531,FLR
11-01-2018,42.71,43.87,42.6,43.47,1194874,FLS
11-01-2018,46.5,46.5,45.55,46.3,2445792,FL
11-01-2018,97.79,98.07,97.02,97.88,945027,FMC
11-01-2018,35.7,36.3,35.6,36.2,9659529,FOXA
11-01-2018,35.3,35.92,35.3,35.8,2711937,FOX
11-01-2018,124.21,124.66,123.05,123.21,348610,FRT
11-01-2018,33.16,34.2,33.12,34.01,4036403,FTI
11-01-2018,73.13,73.81,73.01,73.71,1179462,FTV
11-01-2018,13.02,13.2,13,13.16,28342293,F
11-01-2018,204.79,206.17,204.7,205.51,1246208,GD
11-01-2018,19.23,19.385,19,19.02,99725610,GE
11-01-2018,23.33,23.37,23.19,23.23,3762307,GGP
11-01-2018,78.7,79.68,77.87,79.06,7872939,GILD
11-01-2018,58.7,58.785,57.92,58.09,2878463,GIS
11-01-2018,33.44,33.77,33.44,33.76,3611505,GLW
11-01-2018,43.28,44.27,43.155,44.19,11245753,GM
11-01-2018,1112.31,1114.85,1106.48,1112.05,1121216,GOOGL
11-01-2018,1106.3,1106.53,1099.59,1105.52,978292,GOOG
11-01-2018,99.39,101.97,98.93,101.9,886890,GPC
11-01-2018,103.73,104.19,102.76,104,658275,GPN
11-01-2018,32.16,33.27,31.935,33.19,5280243,GPS
11-01-2018,60.46,61.59,60.42,61.42,915813,GRMN
11-01-2018,255.75,255.89,252.97,255.13,2422405,GS
11-01-2018,33.58,33.88,33.49,33.59,1971776,GT
11-01-2018,232.5,238,231.7,237.72,677764,GWW
11-01-2018,52.57,53.69,52.22,53.33,9086720,HAL
11-01-2018,92.09,92.62,90.6,92.41,1218920,HAS
11-01-2018,15.55,15.66,15.47,15.63,6850310,HBAN
11-01-2018,21.73,22.39,21.495,22.34,4266220,HBI
11-01-2018,85.32,87.37,85.305,86.97,1911085,HCA
11-01-2018,61.04,61.43,60.14,60.17,2414321,HCN
11-01-2018,24.42,24.61,24.1,24.17,5543966,HCP
11-01-2018,191.68,194.73,191.4,194.68,3899237,HD
11-01-2018,53.41,55.48,53.18,54.72,5526625,HES
11-01-2018,55.36,55.405,54.87,55.09,1374098,HIG
11-01-2018,237.52,239.87,236.28,239.27,482005,HII
11-01-2018,81.98,83.215,81.64,83.07,3886383,HLT
11-01-2018,52.19,53.83,52.05,53.63,3108515,HOG
11-01-2018,43.68,43.72,43.05,43.55,2975971,HOLX
11-01-2018,157.12,158,157.01,157.92,2329423,HON
11-01-2018,15.2,15.49,15.17,15.45,8239942,HPE
11-01-2018,22.08,22.42,22.06,22.41,8356376,HPQ
11-01-2018,68.58,71.05,68.39,70.04,2470290,HP
11-01-2018,25.97,26.18,25.6,26.08,2286224,HRB
11-01-2018,35.33,35.35,34.28,34.34,3320278,HRL
11-01-2018,145.16,145.91,144.87,145.3,449313,HRS
11-01-2018,72.73,73.37,72.06,73.3,1251893,HSIC
11-01-2018,20.76,20.782,20.44,20.57,8056923,HST
11-01-2018,110.75,110.79,109.83,110.09,764272,HSY
11-01-2018,263.88,267.12,262.56,265.21,770689,HUM
11-01-2018,164.8,164.94,163.3,164.2,3794453,IBM
11-01-2018,74.46,74.61,74.02,74.38,2178501,ICE
11-01-2018,166.69,171.55,166.26,171.51,526284,IDXX
11-01-2018,154.5,154.5,152.83,153.53,388762,IFF
11-01-2018,243.85,244.2,239.32,240.04,810073,ILMN
11-01-2018,96.45,96.61,92.52,93.06,3251159,INCY
11-01-2018,46.95,47.575,46.85,47.46,2447490,INFO
11-01-2018,42.8,43.58,42.45,43.41,35371519,INTC
11-01-2018,163.52,164.28,162.25,163,813932,INTU
11-01-2018,20.94,21.46,20.9,21.46,7296722,IPG
11-01-2018,62.07,62.23,61.69,62.23,1238573,IP
11-01-2018,99.27,100.06,98.45,99.86,1588629,IQV
11-01-2018,36.5,36.68,36.161,36.58,1949188,IRM
11-01-2018,91,92.79,90.77,91.99,1897820,IR
11-01-2018,422,423.95,416.23,421.37,1274793,ISRG
11-01-2018,167.38,169.08,167,169,830204,ITW
11-01-2018,128.49,129.67,128.27,129.61,209419,IT
11-01-2018,36.92,37.33,36.6,37.3,2974190,IVZ
11-01-2018,117.36,121.19,116.75,120.93,938635,JBHT
11-01-2018,39.05,39.61,39.05,39.56,3776414,JCI
11-01-2018,68.13,69.52,67.95,69.5,1235120,JEC
11-01-2018,144.13,144.9,143.69,144.79,4962160,JNJ
11-01-2018,28.38,28.77,28.32,28.76,2632753,JNPR
11-01-2018,110.67,110.929,110.051,110.84,13676788,JPM
11-01-2018,49.36,50.11,48.71,50.09,2008416,JWN
11-01-2018,21.13,21.24,21.025,21.19,6688250,KEY
11-01-2018,78.02,78.2,77.02,77.13,3493696,KHC
11-01-2018,17.2,17.25,16.98,17.01,2620831,KIM
11-01-2018,106.64,106.7458,104.96,106.24,1000948,KLAC
11-01-2018,115,115.24,112.32,112.7,3252074,KMB
11-01-2018,18.8,19.22,18.75,19.2,17387611,KMI
11-01-2018,70.43,72.115,70.43,71.91,1936286,KMX
11-01-2018,63.92,64.9,63.65,64.44,1635143,KORS
11-01-2018,46.23,46.23,45.86,46.04,7583180,KO
11-01-2018,28,28.11,27.56,28.08,9372258,KR
11-01-2018,59.25,61.16,58.7801,61.12,4855026,KSS
11-01-2018,106.81,108.68,106.75,107.65,1283799,KSU
11-01-2018,67.29,67.29,65.57,65.98,3897367,K
11-01-2018,48.38,50.05,48.33,50.01,5353652,LB
11-01-2018,47.76,48.575,47.5,48.57,882121,LEG
11-01-2018,68.91,70.4,68.62,69.57,6364112,LEN
11-01-2018,170.53,171.25,169.98,170.28,472074,LH
11-01-2018,43.43,43.43,42.2,42.99,1105598,LKQ
11-01-2018,206.13,207.22,205.405,206.47,940327,LLL
11-01-2018,86.17,86.59,85.87,86.39,2647480,LLY
11-01-2018,331.85,332.08,330.16,331.13,1152031,LMT
11-01-2018,83.32,84.09,83.16,83.9,1241996,LNC
11-01-2018,40.12,40.33,39.71,39.84,1567437,LNT
11-01-2018,94.54,95.78,94.01,95.74,3172595,LOW
11-01-2018,192.06,192.82,188.41,189.12,2816395,LRCX
11-01-2018,27.87,28.22,27.87,27.98,1348886,LUK
11-01-2018,63.63,65.55,63.31,64.84,5356293,LUV
11-01-2018,116.49,117.94,115.13,117.7,1892030,LYB
11-01-2018,51.44,51.68,51.35,51.51,1557822,L
11-01-2018,93.38,93.83,91.98,92.07,605281,MAA
11-01-2018,63.21,63.4669,62.68,63.1,1194011,MAC
11-01-2018,136.645,139.54,136.645,139.43,1408743,MAR
11-01-2018,44.8,45.75,44.525,45.73,3133856,MAS
11-01-2018,15.59,15.61,15.09,15.48,4382983,MAT
11-01-2018,160.1,161.13,159.44,160.92,2803968,MA
11-01-2018,173.56,174.55,172.1,173.39,3077963,MCD
11-01-2018,91.18,92.34,90.72,92.11,1077574,MCHP
11-01-2018,161,162.79,159.19,162.3,1544169,MCK
11-01-2018,155.57,155.79,154.6,155.72,522490,MCO
11-01-2018,42.68,42.8,42.29,42.51,6526508,MDLZ
11-01-2018,85.94,85.94,85.08,85.73,3930314,MDT
11-01-2018,53.28,53.79,53.28,53.49,3583112,MET
11-01-2018,33.94,35.13,33.74,35.11,7496611,MGM
11-01-2018,272.13,272.93,269.25,271.72,664768,MHK
11-01-2018,101.52,101.85,100.815,101,764705,MKC
11-01-2018,228,230.4,227.1,229.64,385504,MLM
11-01-2018,81.18,81.31,80.61,81.02,2674288,MMC
11-01-2018,240.74,242.34,239.75,242.31,1487650,MMM
11-01-2018,63.72,64.11,63.44,63.96,1973954,MNST
11-01-2018,118.99,119.73,118.76,119.54,2864151,MON
11-01-2018,26.04,27.12,26.025,27.07,5754630,MOS
11-01-2018,70.31,71.035,70.03,70.29,7486305,MO
11-01-2018,69.72,70.43,69.35,70.25,2494515,MPC
11-01-2018,57.3,57.61,57.16,57.6,7106259,MRK
11-01-2018,18,18.81,17.94,18.6,13189720,MRO
11-01-2018,88.13,88.13,87.24,88.08,17808877,MSFT
11-01-2018,92.33,93.63,92.14,93.55,812028,MSI
11-01-2018,54.14,54.335,53.82,54.2,8309963,MS
11-01-2018,177.33,178.2,176.04,177.99,342002,MTB
11-01-2018,647.37,648.38,635.8,639.26,161767,MTD
11-01-2018,43.52,44,42.62,42.82,39402219,MU
11-01-2018,44.91,46.76,44.91,46.71,8970668,MYL
11-01-2018,25.47,26.35,25.36,26.3,8853996,M
11-01-2018,13.74,14.06,13.73,13.97,3750945,NAVI
11-01-2018,31.51,32.5,31.29,32.14,3882663,NBL
11-01-2018,55.84,56.5,55.76,56.16,2125763,NCLH
11-01-2018,81.3,81.3,79.96,80.46,726584,NDAQ
11-01-2018,150.5,151.1,149.77,150.5,1887647,NEE
11-01-2018,38.41,38.895,38.4,38.84,4093259,NEM
11-01-2018,214.29,217.75,213.35,217.24,7659485,NFLX
11-01-2018,34.25,35.15,33.98,34.6,2212221,NFX
11-01-2018,24.38,24.505,24.02,24.13,3112630,NI
11-01-2018,64.03,64.31,63.78,64.29,5103540,NKE
11-01-2018,36.41,36.6479,36.2,36.3,3879587,NLSN
11-01-2018,308.88,309.71,308.26,309.55,493165,NOC
11-01-2018,38.15,39.16,37.96,38.84,2630643,NOV
11-01-2018,28.37,28.805,28.21,28.61,6183606,NRG
11-01-2018,152.09,154.64,151.65,154.03,1781530,NSC
11-01-2018,60.74,61.86,60.23,61.81,3558329,NTAP
11-01-2018,105.97,106.14,104.92,105.95,779872,NTRS
11-01-2018,69.35,70.18,68.9,70.18,2027483,NUE
11-01-2018,225,226.27,223.21,224.08,10150767,NVDA
11-01-2018,31.35,31.99,31.2,31.91,3356910,NWL
11-01-2018,16.87,17.22,16.87,17.08,3338168,NWSA
11-01-2018,17.2,17.6,17.2,17.5,592992,NWS
11-01-2018,57.4,58.55,57.09,58.36,3359452,OKE
11-01-2018,72.79,74.42,72.655,74.32,1911033,OMC
11-01-2018,48.87,49.02,48.44,48.95,11687801,ORCL
11-01-2018,258.54,260.28,256.96,259.75,813856,ORLY
11-01-2018,74.64,75.985,74.27,75.82,5061075,OXY
11-01-2018,53.25,53.75,53.15,53.28,2239341,O
11-01-2018,67.51,67.51,66.29,66.86,2199611,PAYX
11-01-2018,19.38,19.49,19.25,19.48,1829259,PBCT
11-01-2018,74.36,75.73,74.19,75.57,2786739,PCAR
11-01-2018,44.55,44.67,43.68,43.88,5697728,PCG
11-01-2018,1880,1900.86,1877.88,1893.1,385893,PCLN
11-01-2018,36.38,36.79,36.19,36.67,1653055,PDCO
11-01-2018,49.46,50.2907,49.21,50,4551974,PEG
11-01-2018,117.64,117.85,116.38,116.88,3685198,PEP
11-01-2018,36.64,36.7,36.42,36.56,14328844,PFE
11-01-2018,73.72,74.01,73.26,73.88,1147602,PFG
11-01-2018,55.84,56.04,55.5,55.66,2087117,PGR
11-01-2018,90.4,90.52,89.92,90.15,5469665,PG
11-01-2018,33.98,34.54,33.95,34.52,4285478,PHM
11-01-2018,206.88,208.4,206.745,208.35,1043106,PH
11-01-2018,128.39,129.28,127.36,129.24,365290,PKG
11-01-2018,77.24,77.67,76.79,77.62,279016,PKI
11-01-2018,61.63,61.93,61.11,61.65,2162207,PLD
11-01-2018,106.32,106.62,104.405,104.86,4109303,PM
11-01-2018,150.42,151.49,149.84,151.49,2396951,PNC
11-01-2018,73.62,74.29,73.4122,74.13,680471,PNR
11-01-2018,80.38,80.88,79.69,79.92,432786,PNW
11-01-2018,116.69,117.86,116.12,117.57,1290302,PPG
11-01-2018,30.88,31,30.76,30.88,5507080,PPL
11-01-2018,90.17,92.1599,90.03,91.99,981054,PRGO
11-01-2018,122.66,123.78,122.1,123.72,1879369,PRU
11-01-2018,196.8,197.37,195.01,196.12,1094164,PSA
11-01-2018,102.62,102.62,101.51,102.37,1358615,PSX
11-01-2018,141.05,142.63,140.19,142.58,490021,PVH
11-01-2018,38.35,39.16,38.14,39.07,1614767,PWR
11-01-2018,179.58,187.54,178.67,184.17,2671796,PXD
11-01-2018,164.11,166.08,163.31,163.81,2007118,PX
11-01-2018,79.45,79.87,78.91,79.75,6267464,PYPL
11-01-2018,65.2,65.5,65.14,65.43,4233066,QCOM
11-01-2018,68,69.39,67.67,68.88,1022358,QRVO
11-01-2018,125,125.99,123.73,125.41,1297350,RCL
11-01-2018,367,370.09,363,368.26,627683,REGN
11-01-2018,65.34,65.57,64.29,64.37,1305291,REG
11-01-2018,220.35,224.16,219.995,222.81,365390,RE
11-01-2018,18.13,18.27,18.06,18.2,6331325,RF
11-01-2018,55.92,56.61,55.92,56.59,539822,RHI
11-01-2018,124.65,126.46,124.25,126.16,2098805,RHT
11-01-2018,94.59,95.24,94.17,95.17,796203,RJF
11-01-2018,105.39,106.15,104.27,105.94,677052,RL
11-01-2018,86.49,87.06,86.26,87.04,343122,RMD
11-01-2018,202.81,206.14,202.77,206.14,503615,ROK
11-01-2018,269.36,272.72,268.53,272.5,348170,ROP
11-01-2018,80.96,82.62,80.38,82.56,2252821,ROST
11-01-2018,17.03,17.52,16.83,17.27,7367311,RRC
11-01-2018,67.57,68.26,67.53,68.26,824199,RSG
11-01-2018,193.5,194.53,193.075,193.35,1368944,RTN
11-01-2018,161.39,161.39,156.27,157.5,959778,SBAC
11-01-2018,59.76,60.02,59.4541,60,5806282,SBUX
11-01-2018,44.6,45.26,44.28,44.51,2080458,SCG
11-01-2018,53.75,54.23,53.2402,54.17,5379327,SCHW
11-01-2018,48.72,48.9,48.22,48.65,2760038,SEE
11-01-2018,420.59,425.41,420.47,425.36,299472,SHW
11-01-2018,52.7,56.28,52.39,55.22,5802621,SIG
11-01-2018,124.47,124.65,122.87,123.15,659018,SJM
11-01-2018,75.67,77.22,75.4225,77.05,10248734,SLB
11-01-2018,96.5,96.7,95.47,95.73,664325,SLG
11-01-2018,180.8,183.77,180.65,183.76,425332,SNA
11-01-2018,86.7,87.82,86.7,87.68,1681070,SNI
11-01-2018,89.41,90.41,89.06,89.71,696168,SNPS
11-01-2018,45.65,45.84,45.08,45.25,6867825,SO
11-01-2018,175.95,176.49,174.48,176.4,714143,SPGI
11-01-2018,165.25,165.49,164.06,164.83,1494603,SPG
11-01-2018,70.37,71.6588,70.06,71.58,627445,SRCL
11-01-2018,107.27,107.55,106.39,106.7,1839131,SRE
11-01-2018,68.14,68.17,67.475,67.86,4168375,STI
11-01-2018,104.88,105.85,104.16,105.78,1637024,STT
11-01-2018,47.36,49.05,47.11,49.005,6246581,STX
11-01-2018,219.78,220.92,218.4,219.05,2096004,STZ
11-01-2018,98.83,100.43,98.1,99.92,1595035,SWKS
11-01-2018,171.72,172.58,171.04,172.53,467133,SWK
11-01-2018,39.77,40.17,39.28,39.76,6144238,SYF
11-01-2018,159.57,160.26,157.85,158.6,1129590,SYK
11-01-2018,28.5,29.075,28.5,28.77,3685127,SYMC
11-01-2018,61.48,61.49,60.61,61.22,1744731,SYY
11-01-2018,85.44,85.86,84.37,84.49,904066,TAP
11-01-2018,282.47,287.81,281.612,287.51,316088,TDG
11-01-2018,98.76,99.4,98.53,99.26,1199953,TEL
11-01-2018,70.9,74.06,70.5,74,12185998,TGT
11-01-2018,106.34,107.79,105.59,107.46,1117126,TIF
11-01-2018,76.15,77,75.75,76.88,2698897,TJX
11-01-2018,93.11,93.34,92.62,92.86,622051,TMK
11-01-2018,206.95,208.72,205.96,208.66,1520725,TMO
11-01-2018,45.2,45.62,45.03,45.52,1415554,TPR
11-01-2018,34.59,35.61,34.42,35.28,4183064,TRIP
11-01-2018,111.86,113.07,110.35,113.06,1956946,TROW
11-01-2018,132.09,132.875,131.66,132.34,1046475,TRV
11-01-2018,77.97,78.54,75.8921,78.49,2973568,TSCO
11-01-2018,81.05,81.155,79.57,79.96,2130445,TSN
11-01-2018,81.51,82.41,81.39,82.18,1021294,TSS
11-01-2018,91.9,92.2,91.55,91.89,3150478,TWX
11-01-2018,110.05,110.76,109.43,110.67,3903763,TXN
11-01-2018,58.51,59.12,58.5,59.09,1047652,TXT
11-01-2018,36.67,36.77,36.37,36.48,41400305,T
11-01-2018,15.15,15.58,15.07,15.3,4873423,UAA
11-01-2018,73.615,77.09,73.25,76.45,6913386,UAL
11-01-2018,13.95,14.49,13.82,14.13,6438818,UA
11-01-2018,36.44,36.61,36.04,36.08,1477778,UDR
11-01-2018,110.47,114.97,110.47,114.93,982290,UHS
11-01-2018,231.4,233.5,228.01,233.15,702856,ULTA
11-01-2018,224.18,225.92,223.7,225.39,2543589,UNH
11-01-2018,57.9,58.5,57.84,58.22,1270240,UNM
11-01-2018,140.59,140.99,139.49,140.35,3103196,UNP
11-01-2018,130.36,133.77,130.02,133.46,4252297,UPS
11-01-2018,174.81,179.99,174.635,179.99,1533899,URI
11-01-2018,56.48,56.74,56.22,56.68,6146935,USB
11-01-2018,134.75,136.26,134.75,134.99,4804153,UTX
11-01-2018,111.9,112.58,111.16,111.53,681644,VAR
11-01-2018,76.2,77.25,76.11,77.19,2332471,VFC
11-01-2018,29.11,30.96,29.11,30.81,6355588,VIAB
11-01-2018,94.59,94.61,93.61,94.55,2679658,VLO
11-01-2018,133.37,135.89,132.66,135.18,916251,VMC
11-01-2018,72.92,73.13,72.39,72.88,675990,VNO
11-01-2018,96.39,96.73,96.03,96.67,357869,VRSK
11-01-2018,112.32,112.81,111.6,112.23,745077,VRSN
11-01-2018,158,159.0499,156.62,158.4,950608,VRTX
11-01-2018,56.84,57.125,56.09,56.23,2550354,VTR
11-01-2018,51.89,52.175,51.64,52.11,15568207,VZ
11-01-2018,118.8,119.98,118.68,119.84,5982149,V
11-01-2018,207.35,208.1985,205.64,207.73,202846,WAT
11-01-2018,73.95,75.44,73.9,75.38,6304492,WBA
11-01-2018,80.92,82.91,80.9,82.25,3822071,WDC
11-01-2018,63.82,64.14,63.28,63.58,1429328,WEC
11-01-2018,63.65,63.669,62.69,63.01,22074996,WFC
11-01-2018,166.86,169.3,164.52,169.03,953738,WHR
11-01-2018,154.19,154.91,153.02,154.76,630513,WLTW
11-01-2018,32.82,33.12,32.6,33.1,5733053,WMB
11-01-2018,99.7,100.45,98.78,100.02,6537682,WMT
11-01-2018,87.27,88.21,87.24,88.18,1605043,WM
11-01-2018,67.74,68.26,67.22,68.26,1335220,WRK
11-01-2018,21.3,21.3861,21.04,21.18,4058189,WU
11-01-2018,162,163.3919,160.97,162.5,2420690,WYNN
11-01-2018,113.24,116.94,112.61,116.89,983205,WYN
11-01-2018,34.87,35.05,34.57,34.99,3405765,WY
11-01-2018,126.25,128.74,125.86,127.65,1100478,XEC
11-01-2018,46,46.3,45.375,45.52,3020875,XEL
11-01-2018,74.57,74.94,74.03,74.34,1142787,XLNX
11-01-2018,34.35,35.33,34.35,35.27,2913291,XL
11-01-2018,86.36,87.37,85.93,86.93,14366028,XOM
11-01-2018,62.8,64.32,62.195,64.25,6594941,XRAY
11-01-2018,31.96,32.51,31.24,31.86,4010188,XRX
11-01-2018,68.82,69.98,68.6,69.97,880890,XYL
11-01-2018,82.58,83.01,81.935,82.49,1352675,YUM
11-01-2018,122.77,123.14,121.195,122.29,1304778,ZBH
11-01-2018,52.59,53.23,52.38,53.11,1242825,ZION
11-01-2018,74.05,74.68,73.72,74.59,1629279,ZTS
10-01-2018,53.23,54.02,52.88,53.78,7655771,AAL
10-01-2018,173.16,174.3,173,174.29,23959895,AAPL
10-01-2018,110.27,112,109.79,110.59,711429,AAP
10-01-2018,99.65,100.2,99.18,99.69,4608550,ABBV
10-01-2018,96.54,97.31,94.75,97.21,1070249,ABC
10-01-2018,58.75,58.91,58.29,58.83,4340836,ABT
10-01-2018,158.95,159.15,157.7308,158.9,1624075,ACN
10-01-2018,185.21,187.27,185.073,187.11,1664485,ADBE
10-01-2018,91.08,91.15,89.79,90.11,2654440,ADI
10-01-2018,40.05,40.175,39.28,39.91,3716829,ADM
10-01-2018,118.28,118.4,117.05,117.65,2037041,ADP
10-01-2018,111.71,112.61,110.55,111.47,1645019,ADSK
10-01-2018,267.95,272.405,266.03,272.09,382537,ADS
10-01-2018,56.98,57.08,56.39,56.48,1017450,AEE
10-01-2018,70.31,70.36,69.4,69.5,3978401,AEP
10-01-2018,10.73,10.8,10.64,10.78,5026242,AES
10-01-2018,182.31,184.01,182.2,183.48,4152549,AET
10-01-2018,89.91,91.11,89.72,90.74,1668273,AFL
10-01-2018,174.6,175.19,171.86,173.99,2120265,AGN
10-01-2018,60.64,61.35,60.55,61,12261262,AIG
10-01-2018,41.76,41.95,41.16,41.46,942155,AIV
10-01-2018,98.98,99.33,96.45,96.49,460710,AIZ
10-01-2018,63.69,63.86,63.361,63.57,768346,AJG
10-01-2018,67.56,67.97,66.2495,66.33,2098469,AKAM
10-01-2018,135.11,135.25,132.29,132.96,884639,ALB
